Time,App name,No.,Source,Destination,Protocol,Length
630.563675,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.57104,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.574338,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.574673,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.582852,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.583012,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.58478,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.590094,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.590427,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.590673,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.594614,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.594866,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.595076,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.59528,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.595491,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.600453,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.61567,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.620622,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.620786,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.620823,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.620848,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.625322,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.625395,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.625424,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.629434,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.629582,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.629725,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.638884,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.641082,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.641217,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.64131,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.642159,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.650175,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.652394,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.652542,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.652576,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.658945,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.664525,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.664642,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.664691,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.667427,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.668095,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.668179,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.668222,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.672333,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.672437,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.685819,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.685931,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.687979,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.691927,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.692014,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.692051,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.692106,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.692135,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.692838,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.696159,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.699613,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.699934,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.700133,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.708592,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.713843,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.719656,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.719963,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.720171,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.721327,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.721554,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.721809,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.721999,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.724514,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.724599,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.724726,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.72499,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.729197,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.734908,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.746998,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.747134,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.747325,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.747399,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.750538,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.750818,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.75101,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.75502,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.755295,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.757581,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.7582,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.758284,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.761328,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.76143,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.779417,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.782068,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.782234,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.782886,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.782972,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.785488,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.786881,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.787638,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.787738,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.787803,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.787864,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.788697,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.788764,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.79141,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.791918,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.792913,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.801329,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.802105,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.805391,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.805515,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.808347,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.808548,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.811188,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.814661,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.814837,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.81499,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.817774,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.817965,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.821785,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.821903,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.821952,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.821988,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.822025,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.825804,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.825883,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.825927,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.831922,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832195,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832251,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832317,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832483,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832539,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832588,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832633,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832681,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832763,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832823,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832897,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.832944,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.833014,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.834461,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.834547,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.834617,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.834692,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.83474,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.834784,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.83682,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.840988,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.841203,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.84468,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.84542,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.851157,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.851359,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.851426,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.851537,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.855026,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.855135,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.855182,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.857952,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.858044,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.858345,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.858459,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.863,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.872139,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.878134,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.884615,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.886239,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.886352,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.886407,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.886459,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.886922,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.890439,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.890523,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.890563,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.895058,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.89517,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.895205,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.899743,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.89994,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.900333,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.902349,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.907864,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.909456,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.91192,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.916756,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.916854,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.917119,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.917728,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.921166,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.921864,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.92198,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.922033,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.923979,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.924086,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.924154,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.925804,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.927625,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.927727,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.935212,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.937508,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.945101,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.949534,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.951119,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.951246,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.951727,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.954001,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.954135,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.954494,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.954558,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.954976,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.958443,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.9587,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.961775,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.963098,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.970391,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.978224,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.983166,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.983382,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.983506,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.983572,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.988595,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.988714,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.988764,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.988812,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.988869,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.988986,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.989973,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
630.990032,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.000812,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.000929,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.001041,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.018911,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.019061,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.019146,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.019569,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.024267,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.024379,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.024427,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.026829,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.028275,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.028381,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.028434,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.032121,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.032234,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.034068,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.034328,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.038699,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.041274,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.045227,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.050297,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.052675,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.052956,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.053543,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.053683,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.053732,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.053804,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.058043,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.058163,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.058212,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.058245,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.058893,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.063246,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.063325,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.064542,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.068603,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.080778,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.083583,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.08373,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.083783,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.08428,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.084353,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.088958,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.089052,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.089095,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.089128,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.091427,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.091888,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.09202,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.093089,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.093328,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.093394,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.094371,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.099875,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.114316,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.118973,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.120118,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.120194,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.120872,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.123315,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.123411,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.127268,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.127358,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.127412,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.127463,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.128259,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.129689,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.13282,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.132909,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.132973,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.134621,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.134795,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.141094,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.143275,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.143495,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.145812,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.150652,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.150814,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.150874,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.152141,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.154919,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.155023,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.155068,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.155113,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.158503,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.158624,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.160598,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.180425,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.180861,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.181149,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.186003,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.186178,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.186247,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.186665,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.187292,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.189928,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.190055,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.190114,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.190156,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.194502,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.194763,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.198195,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.20021,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.20494,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.214929,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.21555,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.219943,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.220047,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.220125,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.220334,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.224578,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.225116,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.225172,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.225214,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.225257,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.226938,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.227163,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.229405,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.240589,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.240971,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.241046,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.242561,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.243031,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.243326,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.249094,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.249224,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.249255,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.249344,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.24986,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.253089,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.25335,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.253491,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.25719,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.261963,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.268126,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.275972,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.279659,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.280101,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.280396,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
631.281067,Google Fi,48123.0,172.30.1.250,172.30.1.1,TCP,0
