Time,App name,No.,Source,Destination,Protocol,Length
312.611097,YouTube,10579.0,172.30.1.1,172.30.1.250,TCP,88
312.620034,YouTube,10580.0,172.30.1.250,172.30.1.1,TCP,6768
312.620205,YouTube,10581.0,172.30.1.1,172.30.1.250,TCP,88
312.621968,YouTube,10582.0,172.30.1.250,172.30.1.1,TCP,4096
312.622084,YouTube,10583.0,172.30.1.1,172.30.1.250,TCP,88
312.62489,YouTube,10584.0,172.30.1.250,172.30.1.1,TLSv1.3,1424
312.625126,YouTube,10585.0,172.30.1.1,172.30.1.250,TCP,88
312.628134,YouTube,10586.0,172.30.1.250,172.30.1.1,TCP,4096
312.628385,YouTube,10587.0,172.30.1.1,172.30.1.250,TCP,88
312.630613,YouTube,10588.0,172.30.1.250,172.30.1.1,TCP,2760
312.63317,YouTube,10589.0,172.30.1.1,172.30.1.250,TCP,88
312.633864,YouTube,10590.0,172.30.1.250,172.30.1.1,TCP,4096
312.634,YouTube,10591.0,172.30.1.1,172.30.1.250,TCP,88
312.643889,YouTube,10592.0,172.30.1.250,172.30.1.1,TLSv1.3,6768
312.645272,YouTube,10593.0,172.30.1.1,172.30.1.250,TCP,88
312.645457,YouTube,10594.0,172.30.1.250,172.30.1.1,TCP,4096
312.645736,YouTube,10595.0,172.30.1.1,172.30.1.250,TCP,88
312.647773,YouTube,10596.0,172.30.1.250,172.30.1.1,TCP,4096
312.647998,YouTube,10597.0,172.30.1.1,172.30.1.250,TCP,88
312.658391,YouTube,10598.0,172.30.1.250,172.30.1.1,TCP,6768
312.658643,YouTube,10599.0,172.30.1.1,172.30.1.250,TCP,88
312.661146,YouTube,10600.0,172.30.1.250,172.30.1.1,TLSv1.3,1424
312.661458,YouTube,10601.0,172.30.1.1,172.30.1.250,TCP,88
312.669769,YouTube,10602.0,172.30.1.250,172.30.1.1,TCP,9440
312.670471,YouTube,10603.0,172.30.1.1,172.30.1.250,TCP,88
312.675411,YouTube,10604.0,172.30.1.250,172.30.1.1,TCP,4096
312.675765,YouTube,10605.0,172.30.1.1,172.30.1.250,TCP,88
312.675849,YouTube,10606.0,172.30.1.250,172.30.1.1,TCP,1424
312.676082,YouTube,10607.0,172.30.1.1,172.30.1.250,TCP,88
312.678345,YouTube,10608.0,172.30.1.250,172.30.1.1,TLSv1.3,2760
312.679111,YouTube,10609.0,172.30.1.1,172.30.1.250,TCP,88
312.689574,YouTube,10610.0,172.30.1.250,172.30.1.1,TCP,10048
312.690005,YouTube,10611.0,172.30.1.250,172.30.1.1,TLSv1.3,4824
312.690169,YouTube,10612.0,172.30.1.1,172.30.1.250,TCP,88
312.696983,YouTube,10613.0,172.30.1.250,172.30.1.1,TCP,1424
312.698071,YouTube,10614.0,172.30.1.1,172.30.1.250,TCP,88
312.699858,YouTube,10615.0,172.30.1.250,172.30.1.1,TCP,1424
312.703258,YouTube,10616.0,172.30.1.250,172.30.1.1,TCP,5432
312.704837,YouTube,10617.0,172.30.1.1,172.30.1.250,TCP,88
312.707487,YouTube,10618.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
312.708279,YouTube,10619.0,172.30.1.250,172.30.1.1,TCP,816
312.708444,YouTube,10620.0,172.30.1.1,172.30.1.250,TCP,88
312.709169,YouTube,10621.0,172.30.1.250,172.30.1.1,TCP,6768
312.711104,YouTube,10622.0,172.30.1.1,172.30.1.250,TCP,88
312.712266,YouTube,10623.0,172.30.1.250,172.30.1.1,TCP,2760
312.712646,YouTube,10624.0,172.30.1.1,172.30.1.250,TCP,88
312.715789,YouTube,10625.0,172.30.1.250,172.30.1.1,TCP,1424
312.716301,YouTube,10626.0,172.30.1.1,172.30.1.250,TCP,88
312.729717,YouTube,10627.0,172.30.1.250,172.30.1.1,TCP,2760
312.730066,YouTube,10628.0,172.30.1.1,172.30.1.250,TCP,88
312.732538,YouTube,10629.0,172.30.1.250,172.30.1.1,TLSv1.3,1424
312.734025,YouTube,10630.0,172.30.1.1,172.30.1.250,TCP,88
312.735383,YouTube,10631.0,172.30.1.250,172.30.1.1,TCP,1424
312.73852,YouTube,10632.0,172.30.1.250,172.30.1.1,TCP,2760
312.743923,YouTube,10633.0,172.30.1.1,172.30.1.250,TCP,88
312.775113,YouTube,10634.0,172.30.1.250,172.30.1.1,TCP,4096
312.778315,YouTube,10635.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
312.778679,YouTube,10636.0,172.30.1.250,172.30.1.1,QUIC,104
312.778855,YouTube,10637.0,172.30.1.1,172.30.1.250,TCP,88
312.77897,YouTube,10638.0,172.30.1.250,172.30.1.1,TCP,10048
312.779491,YouTube,10639.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
312.77977,YouTube,10640.0,172.30.1.250,172.30.1.1,TCP,936
312.780876,YouTube,10641.0,172.30.1.250,172.30.1.1,TCP,6768
312.782416,YouTube,10642.0,172.30.1.1,172.30.1.250,TCP,88
312.783722,YouTube,10643.0,172.30.1.250,172.30.1.1,TCP,1424
312.784372,YouTube,10644.0,172.30.1.1,172.30.1.250,TCP,88
312.787847,YouTube,10645.0,172.30.1.250,172.30.1.1,TLSv1.3,2760
312.788703,YouTube,10646.0,172.30.1.1,172.30.1.250,TCP,88
312.789876,YouTube,10647.0,172.30.1.250,172.30.1.1,TCP,2760
312.790013,YouTube,10648.0,172.30.1.250,172.30.1.1,QUIC,828
312.790265,YouTube,10649.0,172.30.1.250,172.30.1.1,QUIC,100
312.793893,YouTube,10650.0,172.30.1.1,172.30.1.250,QUIC,112
312.794186,YouTube,10651.0,172.30.1.250,172.30.1.1,TCP,1424
312.79443,YouTube,10652.0,172.30.1.1,172.30.1.250,TCP,88
312.795744,YouTube,10653.0,172.30.1.250,172.30.1.1,TCP,2760
312.796838,YouTube,10654.0,172.30.1.1,172.30.1.250,QUIC,116
312.799282,YouTube,10655.0,172.30.1.1,172.30.1.250,TLSv1.3,560
312.799402,YouTube,10656.0,172.30.1.250,172.30.1.1,TCP,2760
312.800184,YouTube,10657.0,172.30.1.250,172.30.1.1,TCP,88
312.800886,YouTube,10658.0,172.30.1.1,172.30.1.250,TCP,88
312.818953,YouTube,10659.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
312.819355,YouTube,10660.0,172.30.1.250,172.30.1.1,TCP,10048
312.821345,YouTube,10661.0,172.30.1.1,172.30.1.250,TCP,88
312.821447,YouTube,10662.0,172.30.1.250,172.30.1.1,TLSv1.3,2880
312.82219,YouTube,10663.0,172.30.1.1,172.30.1.250,TCP,88
312.826643,YouTube,10664.0,172.30.1.250,172.30.1.1,TCP,10048
312.826949,YouTube,10665.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
312.82719,YouTube,10666.0,172.30.1.250,172.30.1.1,TCP,10048
312.827471,YouTube,10667.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
312.827717,YouTube,10668.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
312.827911,YouTube,10669.0,172.30.1.250,172.30.1.1,TCP,2392
312.831251,YouTube,10670.0,172.30.1.250,172.30.1.1,TCP,4096
312.832255,YouTube,10671.0,172.30.1.1,172.30.1.250,TCP,88
312.838617,YouTube,10672.0,172.30.1.250,172.30.1.1,TCP,8104
312.839958,YouTube,10673.0,172.30.1.1,172.30.1.250,TCP,88
312.845219,YouTube,10674.0,172.30.1.250,172.30.1.1,TLSv1.3,4096
312.845533,YouTube,10675.0,172.30.1.1,172.30.1.250,TCP,88
312.848324,YouTube,10676.0,172.30.1.250,172.30.1.1,TCP,10048
312.848493,YouTube,10677.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
312.848607,YouTube,10678.0,172.30.1.250,172.30.1.1,TCP,208
312.848936,YouTube,10679.0,172.30.1.1,172.30.1.250,TCP,88
312.851104,YouTube,10680.0,172.30.1.1,172.30.1.250,TCP,88
313.047492,YouTube,10681.0,172.30.1.250,172.30.1.1,HTTP,316
313.048529,YouTube,10682.0,172.30.1.1,172.30.1.250,TCP,88
313.048586,YouTube,10683.0,172.30.1.1,172.30.1.250,TCP,112
313.048784,YouTube,10684.0,172.30.1.250,172.30.1.1,TCP,88
313.049867,YouTube,10685.0,172.30.1.1,172.30.1.250,TCP,88
313.049994,YouTube,10686.0,172.30.1.250,172.30.1.1,TCP,88
313.056359,YouTube,10687.0,172.30.1.1,172.30.1.250,QUIC,108
313.0565,YouTube,10688.0,172.30.1.250,172.30.1.1,QUIC,100
313.064643,YouTube,10689.0,172.30.1.250,172.30.1.1,TCP,10048
313.065215,YouTube,10690.0,172.30.1.1,172.30.1.250,TCP,88
313.065334,YouTube,10691.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.065807,YouTube,10692.0,172.30.1.1,172.30.1.250,TCP,88
313.065945,YouTube,10693.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.066219,YouTube,10694.0,172.30.1.1,172.30.1.250,TCP,88
313.06633,YouTube,10695.0,172.30.1.250,172.30.1.1,TCP,10048
313.066603,YouTube,10696.0,172.30.1.1,172.30.1.250,TCP,88
313.066731,YouTube,10697.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.067375,YouTube,10698.0,172.30.1.1,172.30.1.250,TCP,88
313.067506,YouTube,10699.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.067789,YouTube,10700.0,172.30.1.1,172.30.1.250,TCP,88
313.067904,YouTube,10701.0,172.30.1.250,172.30.1.1,TCP,10048
313.068563,YouTube,10702.0,172.30.1.1,172.30.1.250,TCP,88
313.06892,YouTube,10703.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.069205,YouTube,10704.0,172.30.1.1,172.30.1.250,TCP,88
313.069322,YouTube,10705.0,172.30.1.250,172.30.1.1,TCP,10048
313.069737,YouTube,10706.0,172.30.1.1,172.30.1.250,TCP,88
313.070209,YouTube,10707.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.071411,YouTube,10708.0,172.30.1.1,172.30.1.250,TCP,88
313.071535,YouTube,10709.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.071817,YouTube,10710.0,172.30.1.1,172.30.1.250,TCP,88
313.071911,YouTube,10711.0,172.30.1.250,172.30.1.1,TCP,10048
313.072119,YouTube,10712.0,172.30.1.1,172.30.1.250,TCP,88
313.072227,YouTube,10713.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.072436,YouTube,10714.0,172.30.1.1,172.30.1.250,TCP,88
313.072528,YouTube,10715.0,172.30.1.250,172.30.1.1,TCP,10048
313.072733,YouTube,10716.0,172.30.1.1,172.30.1.250,TCP,88
313.072833,YouTube,10717.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.07304,YouTube,10718.0,172.30.1.1,172.30.1.250,TCP,88
313.073444,YouTube,10719.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.073709,YouTube,10720.0,172.30.1.1,172.30.1.250,TCP,88
313.07381,YouTube,10721.0,172.30.1.250,172.30.1.1,TCP,10048
313.074105,YouTube,10722.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.074327,YouTube,10723.0,172.30.1.250,172.30.1.1,TCP,10048
313.074564,YouTube,10724.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.074773,YouTube,10725.0,172.30.1.250,172.30.1.1,TCP,6632
313.074917,YouTube,10726.0,172.30.1.1,172.30.1.250,TCP,88
313.076807,YouTube,10727.0,172.30.1.1,172.30.1.250,TCP,88
313.082288,YouTube,10728.0,172.30.1.250,172.30.1.1,TCP,88
313.09432,YouTube,10729.0,172.30.1.250,172.30.1.1,QUIC,100
313.10954,YouTube,10730.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.110036,YouTube,10731.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.110331,YouTube,10732.0,172.30.1.1,172.30.1.250,TCP,88
313.111734,YouTube,10733.0,172.30.1.250,172.30.1.1,TCP,10048
313.112046,YouTube,10734.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.112286,YouTube,10735.0,172.30.1.250,172.30.1.1,TCP,10048
313.112503,YouTube,10736.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.113074,YouTube,10737.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
313.113314,YouTube,10738.0,172.30.1.250,172.30.1.1,TLSv1.3,8320
313.113472,YouTube,10739.0,172.30.1.1,172.30.1.250,TCP,88
313.118307,YouTube,10740.0,172.30.1.1,172.30.1.250,TCP,88
315.056749,YouTube,10741.0,172.30.1.1,172.30.1.250,QUIC,224
315.255597,YouTube,10742.0,172.30.1.250,172.30.1.1,QUIC,104
315.25646,YouTube,10742.0,172.30.1.250,172.30.1.1,QUIC,0
315.256759,YouTube,10744.0,172.30.1.250,172.30.1.1,QUIC,828
315.258946,YouTube,10745.0,172.30.1.1,172.30.1.250,QUIC,112
315.25909,YouTube,10746.0,172.30.1.250,172.30.1.1,QUIC,100
315.261456,YouTube,10747.0,172.30.1.1,172.30.1.250,QUIC,116
315.276305,YouTube,10748.0,172.30.1.1,172.30.1.250,TCP,108
315.318488,YouTube,10749.0,172.30.1.250,172.30.1.1,TCP,96
315.318948,YouTube,10750.0,172.30.1.1,172.30.1.250,TCP,88
315.320564,YouTube,10751.0,172.30.1.1,172.30.1.250,TLSv1.3,640
315.321245,YouTube,10752.0,172.30.1.250,172.30.1.1,TCP,88
315.32495,YouTube,10753.0,172.30.1.250,172.30.1.1,QUIC,100
315.360177,YouTube,10754.0,172.30.1.250,172.30.1.1,TLSv1.3,292
315.361177,YouTube,10755.0,172.30.1.1,172.30.1.250,TCP,88
315.362467,YouTube,10756.0,172.30.1.1,172.30.1.250,TLSv1.3,152
315.362606,YouTube,10757.0,172.30.1.250,172.30.1.1,TCP,88
315.363486,YouTube,10758.0,172.30.1.1,172.30.1.250,TLSv1.3,560
315.363637,YouTube,10759.0,172.30.1.250,172.30.1.1,TCP,88
315.398923,YouTube,10760.0,172.30.1.250,172.30.1.1,TLSv1.3,732
315.399185,YouTube,10761.0,172.30.1.1,172.30.1.250,TCP,88
331.967975,YouTube,10762.0,172.30.1.1,172.30.1.250,DNS,116
331.971049,YouTube,10763.0,172.30.1.1,172.30.1.250,TLSv1.3,1396
331.971121,YouTube,10764.0,172.30.1.1,172.30.1.250,TLSv1.3,1600
331.971303,YouTube,10765.0,172.30.1.250,172.30.1.1,TCP,88
331.972696,YouTube,10766.0,172.30.1.1,172.30.1.250,TLSv1.3,1376
331.972843,YouTube,10767.0,172.30.1.250,172.30.1.1,TCP,88
331.974673,YouTube,10768.0,172.30.1.1,172.30.1.250,TLSv1.3,1600
331.97481,YouTube,10769.0,172.30.1.250,172.30.1.1,TCP,88
332.472459,YouTube,10770.0,172.30.1.250,172.30.1.1,DNS,372
332.474318,YouTube,10771.0,172.30.1.250,172.30.1.1,TLSv1.3,2760
332.474709,YouTube,10772.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.474997,YouTube,10773.0,172.30.1.1,172.30.1.250,TCP,88
332.475035,YouTube,10774.0,172.30.1.1,172.30.1.250,TCP,88
332.475115,YouTube,10775.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.475277,YouTube,10776.0,172.30.1.1,172.30.1.250,TCP,88
332.475336,YouTube,10777.0,172.30.1.250,172.30.1.1,TCP,2880
332.475444,YouTube,10778.0,172.30.1.1,172.30.1.250,TCP,88
332.482611,YouTube,10779.0,172.30.1.1,172.30.1.250,QUIC,1324
332.488304,YouTube,10780.0,172.30.1.1,172.30.1.250,QUIC,156
332.488437,YouTube,10781.0,172.30.1.250,172.30.1.1,TCP,1424
332.488725,YouTube,10782.0,172.30.1.250,172.30.1.1,TCP,1424
332.488956,YouTube,10783.0,172.30.1.1,172.30.1.250,TCP,88
332.488985,YouTube,10784.0,172.30.1.1,172.30.1.250,TCP,88
332.667394,YouTube,10785.0,172.30.1.250,172.30.1.1,TCP,10048
332.667606,YouTube,10786.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.667729,YouTube,10787.0,172.30.1.1,172.30.1.250,TCP,88
332.667743,YouTube,10788.0,172.30.1.1,172.30.1.250,TCP,88
332.667775,YouTube,10789.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.667866,YouTube,10790.0,172.30.1.250,172.30.1.1,TCP,816
332.667932,YouTube,10791.0,172.30.1.1,172.30.1.250,TCP,88
332.667944,YouTube,10792.0,172.30.1.1,172.30.1.250,TCP,88
332.66798,YouTube,10793.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.668075,YouTube,10794.0,172.30.1.1,172.30.1.250,TCP,88
332.668105,YouTube,10795.0,172.30.1.250,172.30.1.1,TCP,10048
332.6682,YouTube,10796.0,172.30.1.1,172.30.1.250,TCP,88
332.668229,YouTube,10797.0,172.30.1.250,172.30.1.1,TLSv1.3,7008
332.66831,YouTube,10798.0,172.30.1.1,172.30.1.250,TCP,88
332.678996,YouTube,10799.0,172.30.1.250,172.30.1.1,TCP,10048
332.679239,YouTube,10800.0,172.30.1.1,172.30.1.250,TCP,88
332.679276,YouTube,10801.0,172.30.1.250,172.30.1.1,TCP,3488
332.679347,YouTube,10802.0,172.30.1.1,172.30.1.250,TCP,88
332.6813,YouTube,10803.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.681458,YouTube,10804.0,172.30.1.1,172.30.1.250,TCP,88
332.681504,YouTube,10805.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.681646,YouTube,10806.0,172.30.1.1,172.30.1.250,TCP,88
332.681692,YouTube,10807.0,172.30.1.250,172.30.1.1,TCP,6888
332.681791,YouTube,10808.0,172.30.1.1,172.30.1.250,TCP,88
332.706949,YouTube,10809.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.707138,YouTube,10810.0,172.30.1.1,172.30.1.250,TCP,88
332.707193,YouTube,10811.0,172.30.1.250,172.30.1.1,TCP,10048
332.70729,YouTube,10812.0,172.30.1.250,172.30.1.1,TCP,10048
332.707475,YouTube,10813.0,172.30.1.1,172.30.1.250,TCP,88
332.707485,YouTube,10814.0,172.30.1.1,172.30.1.250,TCP,88
332.707546,YouTube,10815.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.707645,YouTube,10816.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.707734,YouTube,10817.0,172.30.1.1,172.30.1.250,TCP,88
332.707742,YouTube,10818.0,172.30.1.1,172.30.1.250,TCP,88
332.707784,YouTube,10819.0,172.30.1.250,172.30.1.1,TCP,10048
332.70791,YouTube,10820.0,172.30.1.250,172.30.1.1,TCP,10048
332.707981,YouTube,10821.0,172.30.1.1,172.30.1.250,TCP,88
332.70799,YouTube,10822.0,172.30.1.1,172.30.1.250,TCP,88
332.708042,YouTube,10823.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.708118,YouTube,10824.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.708433,YouTube,10825.0,172.30.1.1,172.30.1.250,TCP,88
332.70849,YouTube,10826.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.708582,YouTube,10827.0,172.30.1.250,172.30.1.1,TLSv1.3,8344
332.708668,YouTube,10828.0,172.30.1.1,172.30.1.250,TCP,88
332.708695,YouTube,10829.0,172.30.1.250,172.30.1.1,TCP,10048
332.708788,YouTube,10830.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.70887,YouTube,10831.0,172.30.1.250,172.30.1.1,TCP,10048
332.708956,YouTube,10832.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.709038,YouTube,10833.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.709116,YouTube,10834.0,172.30.1.250,172.30.1.1,TCP,10048
332.709197,YouTube,10835.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.709279,YouTube,10836.0,172.30.1.250,172.30.1.1,TCP,10048
332.709382,YouTube,10837.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.709463,YouTube,10838.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.709549,YouTube,10839.0,172.30.1.250,172.30.1.1,TCP,10048
332.709677,YouTube,10840.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.70978,YouTube,10841.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.709878,YouTube,10842.0,172.30.1.250,172.30.1.1,TCP,10048
332.709957,YouTube,10843.0,172.30.1.250,172.30.1.1,TCP,2624
332.712242,YouTube,10844.0,172.30.1.1,172.30.1.250,TCP,88
332.718597,YouTube,10845.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.718778,YouTube,10846.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.720184,YouTube,10847.0,172.30.1.1,172.30.1.250,TCP,88
332.720216,YouTube,10848.0,172.30.1.250,172.30.1.1,TCP,5552
332.72076,YouTube,10849.0,172.30.1.1,172.30.1.250,TCP,88
332.723329,YouTube,10850.0,172.30.1.250,172.30.1.1,TCP,10048
332.723466,YouTube,10851.0,172.30.1.250,172.30.1.1,QUIC,1324
332.723589,YouTube,10852.0,172.30.1.1,172.30.1.250,TCP,88
332.723621,YouTube,10853.0,172.30.1.250,172.30.1.1,TCP,3488
332.723708,YouTube,10854.0,172.30.1.250,172.30.1.1,QUIC,852
332.723752,YouTube,10855.0,172.30.1.1,172.30.1.250,TCP,88
332.723768,YouTube,10856.0,172.30.1.250,172.30.1.1,QUIC,176
332.723847,YouTube,10857.0,172.30.1.250,172.30.1.1,QUIC,100
332.724682,YouTube,10858.0,172.30.1.1,172.30.1.250,QUIC,156
332.724819,YouTube,10859.0,172.30.1.1,172.30.1.250,QUIC,108
332.725502,YouTube,10860.0,172.30.1.1,172.30.1.250,QUIC,788
332.725677,YouTube,10861.0,172.30.1.1,172.30.1.250,QUIC,1320
332.725712,YouTube,10862.0,172.30.1.1,172.30.1.250,QUIC,1324
332.725735,YouTube,10863.0,172.30.1.1,172.30.1.250,QUIC,1324
332.725754,YouTube,10864.0,172.30.1.1,172.30.1.250,QUIC,1180
332.825844,YouTube,10865.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.826402,YouTube,10866.0,172.30.1.1,172.30.1.250,TCP,88
332.826476,YouTube,10867.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.826647,YouTube,10868.0,172.30.1.1,172.30.1.250,TCP,88
332.826719,YouTube,10869.0,172.30.1.250,172.30.1.1,TCP,10048
332.826902,YouTube,10870.0,172.30.1.1,172.30.1.250,TCP,88
332.826968,YouTube,10871.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.827125,YouTube,10872.0,172.30.1.1,172.30.1.250,TCP,88
332.827195,YouTube,10873.0,172.30.1.250,172.30.1.1,TCP,10048
332.827359,YouTube,10874.0,172.30.1.1,172.30.1.250,TCP,88
332.827425,YouTube,10875.0,172.30.1.250,172.30.1.1,TLSv1.3,9240
332.82759,YouTube,10876.0,172.30.1.1,172.30.1.250,TCP,88
332.887492,YouTube,10877.0,172.30.1.250,172.30.1.1,TCP,10048
332.887784,YouTube,10878.0,172.30.1.250,172.30.1.1,QUIC,196
332.888082,YouTube,10879.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.888215,YouTube,10880.0,172.30.1.250,172.30.1.1,QUIC,104
332.888319,YouTube,10881.0,172.30.1.1,172.30.1.250,TCP,88
332.888425,YouTube,10882.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.890309,YouTube,10883.0,172.30.1.250,172.30.1.1,QUIC,100
332.890459,YouTube,10884.0,172.30.1.1,172.30.1.250,QUIC,108
332.890627,YouTube,10885.0,172.30.1.250,172.30.1.1,TCP,10048
332.890745,YouTube,10886.0,172.30.1.250,172.30.1.1,QUIC,420
332.890954,YouTube,10887.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.891067,YouTube,10888.0,172.30.1.250,172.30.1.1,QUIC,332
332.891183,YouTube,10889.0,172.30.1.250,172.30.1.1,TCP,10048
332.891356,YouTube,10890.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.891587,YouTube,10891.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.891727,YouTube,10892.0,172.30.1.1,172.30.1.250,QUIC,112
332.891861,YouTube,10893.0,172.30.1.250,172.30.1.1,TCP,10048
332.892052,YouTube,10894.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.892228,YouTube,10895.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.892427,YouTube,10896.0,172.30.1.250,172.30.1.1,TCP,10048
332.892642,YouTube,10897.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.892825,YouTube,10898.0,172.30.1.250,172.30.1.1,TCP,10048
332.893037,YouTube,10899.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.893253,YouTube,10900.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.893483,YouTube,10901.0,172.30.1.250,172.30.1.1,TCP,10048
332.893797,YouTube,10902.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.89402,YouTube,10903.0,172.30.1.250,172.30.1.1,TCP,10048
332.894237,YouTube,10904.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.89451,YouTube,10905.0,172.30.1.250,172.30.1.1,TCP,10048
332.894696,YouTube,10906.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.894871,YouTube,10907.0,172.30.1.250,172.30.1.1,TCP,9424
332.896687,YouTube,10908.0,172.30.1.1,172.30.1.250,TCP,88
332.915898,YouTube,10909.0,172.30.1.250,172.30.1.1,TCP,1424
332.917134,YouTube,10910.0,172.30.1.1,172.30.1.250,TCP,88
332.917689,YouTube,10911.0,172.30.1.1,172.30.1.250,QUIC,108
332.979269,YouTube,10912.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.979649,YouTube,10913.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
332.979933,YouTube,10914.0,172.30.1.250,172.30.1.1,TCP,2880
332.980834,YouTube,10915.0,172.30.1.1,172.30.1.250,TCP,88
332.982761,YouTube,10916.0,172.30.1.1,172.30.1.250,TCP,88
333.026776,YouTube,10917.0,172.30.1.250,172.30.1.1,TCP,2760
333.027277,YouTube,10918.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
333.027586,YouTube,10919.0,172.30.1.250,172.30.1.1,TCP,10048
333.027968,YouTube,10920.0,172.30.1.1,172.30.1.250,TCP,88
333.028057,YouTube,10921.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
333.028235,YouTube,10922.0,172.30.1.250,172.30.1.1,TCP,10048
333.028489,YouTube,10923.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
333.02867,YouTube,10924.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
333.029254,YouTube,10925.0,172.30.1.250,172.30.1.1,TCP,5792
333.031114,YouTube,10926.0,172.30.1.1,172.30.1.250,TCP,88
333.036415,YouTube,10927.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
333.036655,YouTube,10928.0,172.30.1.250,172.30.1.1,TCP,816
333.03679,YouTube,10929.0,172.30.1.1,172.30.1.250,TCP,88
333.066516,YouTube,10930.0,172.30.1.250,172.30.1.1,TCP,10048
333.066772,YouTube,10931.0,172.30.1.250,172.30.1.1,QUIC,100
333.067444,YouTube,10932.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
333.067654,YouTube,10933.0,172.30.1.1,172.30.1.250,TCP,88
333.067723,YouTube,10934.0,172.30.1.250,172.30.1.1,TCP,10048
333.067913,YouTube,10935.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
333.068257,YouTube,10936.0,172.30.1.250,172.30.1.1,TLSv1.3,10048
333.068368,YouTube,10937.0,172.30.1.1,172.30.1.250,TCP,88
333.068431,YouTube,10938.0,172.30.1.250,172.30.1.1,TCP,10048
333.068562,YouTube,10939.0,172.30.1.1,172.30.1.250,TCP,88
