Time,App name,No.,Source,Destination,Protocol,Length
6.935799,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.935822,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.935875,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.940605,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.940721,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.992368,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.992525,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.997583,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.997701,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.24873,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.257783,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.258067,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.314504,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.314551,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.314762,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.419015,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.420554,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.420986,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.425434,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.425678,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.471234,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.471386,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.47178,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.471903,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.576047,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.585242,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.585341,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.604735,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.60488,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.605215,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.605283,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.69135,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.694354,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.701095,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.707488,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.707658,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.762944,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.763085,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.763437,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.763549,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.895443,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
7.938301,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.025535,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.025787,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.025849,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.025905,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.040276,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.040364,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.04158,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.041659,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.041928,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.041969,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.10027,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.100542,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.102252,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.102613,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.102743,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.105469,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.106612,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.106773,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.151612,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
